"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Characteristics:Модель;"Characteristics:Операционная система";"Characteristics:Материал корпуса";"Characteristics:Количество SIM-карт";"Characteristics:Тип экрана";Characteristics:Диагональ;"Characteristics:Размер изображения";"Characteristics:Число пикселей на дюйм (PPI)";"Characteristics:Соотношение сторон";"Characteristics:Тыловая камера";"Characteristics:Тип корпуса";"Characteristics:Тип дисплея";Characteristics:Яркость;Characteristics:Звук;"Characteristics:Макс. время работы";"Characteristics:Класс водонепроницаемости";"Characteristics:Материал ремешка";Characteristics:Вид;Characteristics:Тип;"Characteristics:Количество микрофонов";"Characteristics:Вес наушника";"Characteristics:Голосовой набор";"Characteristics:Ответить/закончить разговор";"Characteristics:Время работы";Characteristics:Материал;"Characteristics:Активное шумоподавление";Characteristics:Особенности;"Characteristics:Комплект поставки";Characteristics:Спецификации;"Characteristics:Системные требования";Characteristics:Процессор;Characteristics:Экран;Characteristics:Разрешение;"Characteristics:Число пикселей на дюйм";Characteristics:Bluetooth;"Characteristics:Встроенные динамики";"Characteristics:Технология дисплея";"Characteristics:Full HD";Characteristics:Частота;"Characteristics:Количество ядер";"Characteristics:Объем видеопамяти";"Characteristics:Количество Thunderbolt 3 (USB-C)";"Characteristics:Количество USB 3.0";Weight;Length;Width;Height
418229506301;;;;"iPhone 12";"Apple iPhone 12, 64 ГБ, Фиолетовый, Ростест";;;https://static.tildacdn.com/tild6435-6166-4035-b163-303938353334/iphone12_mini_purple.jpeg;;;;;;ld7troyPgNic3s6uhSVX;;"iPhone 12";"IOS 14";Алюминий;1;"OLED, True Tone, сенсорный";"6.1 дюйм";2532x1170;460;19.5:9;"Двойная 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7
342916143271;;0101;;;"Apple iPhone 12, 64 ГБ, Фиолетовый, Ростест- Фиолетовый- 64- Ростест";;;;62990.00;123;;"Цвет:Фиолетовый;Объем памяти:64;Регион поставки:Ростест";;cCJVoim104Xib6nsfiHU;418229506301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
693884661271;;;;"iPhone 12";"Apple iPhone 12, 128 ГБ, Фиолетовый, Ростест";;;https://static.tildacdn.com/tild3764-3761-4662-a331-396238373032/iphone12_mini_purple.jpeg;;;;;;aiv750meJS1FXHaTntLu;;"iPhone 12";"IOS 14";Алюминий;1;"OLED, True Tone, сенсорный";"6.1 дюйм";2532x1170;460;19.5:9;"Двойная 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7
366901625581;;0107;;;"Apple iPhone 12, 128 ГБ, Фиолетовый, Ростест- Фиолетовый- 128- Ростест";;;;67990.00;123;;"Цвет:Фиолетовый;Объем памяти:128;Регион поставки:Ростест";;L35SgBN5noeoJ84Fhm0d;693884661271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
580724374491;;;;"iPhone 12";"Apple iPhone 12, 256 ГБ, Фиолетовый, Ростест";;;https://static.tildacdn.com/tild3837-3434-4064-b732-623165343338/iphone12_mini_purple.jpeg;;;;;;iMPPCOP6YVvunGAVpZGT;;"iPhone 12";"IOS 14";Алюминий;1;"OLED, True Tone, сенсорный";"6.1 дюйм";2532x1170;460;19.5:9;"Двойная 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7
834342408911;;0113;;;"Apple iPhone 12, 256 ГБ, Фиолетовый, Ростест- Фиолетовый- 256- Ростест";;;;78990.00;123;;"Цвет:Фиолетовый;Объем памяти:256;Регион поставки:Ростест";;YhF7TvfG3s82ZMhauLB1;580724374491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
431466436591;;;;"iPhone 12";"Apple iPhone 12, 64 ГБ, Фиолетовый, Америка";;;https://static.tildacdn.com/tild3932-3063-4633-a439-356238646331/iphone12_mini_purple.jpeg;;;;;;6NB6D8HDijBA9fiLa4Rm;;"iPhone 12";"IOS 14";Алюминий;1;"OLED, True Tone, сенсорный";"6.1 дюйм";2532x1170;460;19.5:9;"Двойная 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7
524018941291;;0119;;;"Apple iPhone 12, 64 ГБ, Фиолетовый, Америка- Фиолетовый- 64- Америка";;;;58990.00;123;;"Цвет:Фиолетовый;Объем памяти:64;Регион поставки:Америка";;4cD2pfrlZ1oNhosZvST2;431466436591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
350222335631;;;;"iPhone 12";"Apple iPhone 12, 128 ГБ, Фиолетовый, Америка";;;https://static.tildacdn.com/tild6136-3339-4136-b532-383336616332/iphone12_mini_purple.jpeg;;;;;;v6G0dvpdn2ZVoN98RvSV;;"iPhone 12";"IOS 14";Алюминий;1;"OLED, True Tone, сенсорный";"6.1 дюйм";2532x1170;460;19.5:9;"Двойная 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7
486131079751;;0125;;;"Apple iPhone 12, 128 ГБ, Фиолетовый, Америка- Фиолетовый- 128- Америка";;;;66990.00;123;;"Цвет:Фиолетовый;Объем памяти:128;Регион поставки:Америка";;AP6Deds8kfcrl5LgyRxI;350222335631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
530537145581;;;;"iPhone 12";"Apple iPhone 12, 256 ГБ, Фиолетовый, Америка";;;https://static.tildacdn.com/tild3834-3066-4338-b432-613166623333/iphone12_mini_purple.jpeg;;;;;;tIEZsi9lUMPtilhMt5su;;"iPhone 12";"IOS 14";Алюминий;1;"OLED, True Tone, сенсорный";"6.1 дюйм";2532x1170;460;19.5:9;"Двойная 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7
590953764581;;0131;;;"Apple iPhone 12, 256 ГБ, Фиолетовый, Америка- Фиолетовый- 256- Америка";;;;77990.00;123;;"Цвет:Фиолетовый;Объем памяти:256;Регион поставки:Америка";;ClrKH085curnsB0LZivz;530537145581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
818836539591;;;;"iPhone 12";"Apple iPhone 12, 64 ГБ, Белый, Ростест";;;https://static.tildacdn.com/tild3433-6562-4538-b334-306664383233/iphone_12_white_0.jpeg;;;;;;ztSh6a0CfgK5TTEsCPnh;;"iPhone 12";"IOS 14";Алюминий;1;"OLED, True Tone, сенсорный";"6.1 дюйм";2532x1170;460;19.5:9;"Двойная 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7
388219674031;;0102;;;"Apple iPhone 12, 64 ГБ, Белый, Ростест- Белый- 64- Ростест";;;;62990.00;123;;"Цвет:Белый;Объем памяти:64;Регион поставки:Ростест";;5Otrzktrnb8BKaxYka32;818836539591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
774429094971;;;;"iPhone 12";"Apple iPhone 12, 128 ГБ, Белый, Ростест";;;https://static.tildacdn.com/tild6164-3136-4537-b438-323732386534/iphone_12_white_0.jpeg;;;;;;c6mreDAPaCoohKnij57R;;"iPhone 12";"IOS 14";Алюминий;1;"OLED, True Tone, сенсорный";"6.1 дюйм";2532x1170;460;19.5:9;"Двойная 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7
479437149911;;0108;;;"Apple iPhone 12, 128 ГБ, Белый, Ростест- Белый- 128- Ростест";;;;67990.00;123;;"Цвет:Белый;Объем памяти:128;Регион поставки:Ростест";;rKiydpjzYHnUbTUnN9Da;774429094971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
986510587711;;;;"iPhone 12";"Apple iPhone 12, 256 ГБ, Белый, Ростест";;;https://static.tildacdn.com/tild3833-3730-4763-b132-346362323936/iphone_12_white_0.jpeg;;;;;;y47cDdxlLMlB2ID2jEk8;;"iPhone 12";"IOS 14";Алюминий;1;"OLED, True Tone, сенсорный";"6.1 дюйм";2532x1170;460;19.5:9;"Двойная 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7
409056103811;;0114;;;"Apple iPhone 12, 256 ГБ, Белый, Ростест- Белый- 256- Ростест";;;;78990.00;123;;"Цвет:Белый;Объем памяти:256;Регион поставки:Ростест";;Ju1lz5rGcZxOtC1rXeSu;986510587711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
826019747861;;;;"iPhone 12";"Apple iPhone 12, 64 ГБ, Белый, Америка";;;https://static.tildacdn.com/tild6164-3162-4537-b231-353261663736/iphone_12_white_0.jpeg;;;;;;PKxXgabseuVYhnlctcIk;;"iPhone 12";"IOS 14";Алюминий;1;"OLED, True Tone, сенсорный";"6.1 дюйм";2532x1170;460;19.5:9;"Двойная 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7
503585700891;;0120;;;"Apple iPhone 12, 64 ГБ, Белый, Америка- Белый- 64- Америка";;;;58990.00;123;;"Цвет:Белый;Объем памяти:64;Регион поставки:Америка";;hrVtOLk7hRzgFFgToVBX;826019747861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
962765191751;;;;"iPhone 12";"Apple iPhone 12, 128 ГБ, Белый, Америка";;;https://static.tildacdn.com/tild3662-6336-4561-a433-353930633734/iphone_12_white_0.jpeg;;;;;;SyTb4VlVY2fDI7fCdUyU;;"iPhone 12";"IOS 14";Алюминий;1;"OLED, True Tone, сенсорный";"6.1 дюйм";2532x1170;460;19.5:9;"Двойная 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7
959143437061;;0126;;;"Apple iPhone 12, 128 ГБ, Белый, Америка- Белый- 128- Америка";;;;66990.00;123;;"Цвет:Белый;Объем памяти:128;Регион поставки:Америка";;E35Ag9Iz1kM4H02g3Bhd;962765191751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
413849381131;;;;"iPhone 12";"Apple iPhone 12, 256 ГБ, Белый, Америка";;;https://static.tildacdn.com/tild3961-6234-4134-a566-626162353031/iphone_12_white_0.jpeg;;;;;;LrcjUrJTzEgx99GJN7gK;;"iPhone 12";"IOS 14";Алюминий;1;"OLED, True Tone, сенсорный";"6.1 дюйм";2532x1170;460;19.5:9;"Двойная 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7
726538540321;;0132;;;"Apple iPhone 12, 256 ГБ, Белый, Америка- Белый- 256- Америка";;;;77990.00;123;;"Цвет:Белый;Объем памяти:256;Регион поставки:Америка";;5yfaLIkMtvYYDLFxdJ50;413849381131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
323878753031;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 128 ГБ, Тихоокеанский синий, Ростест";;;https://static.tildacdn.com/tild3639-3761-4665-b937-623237396162/iphone_12pro_pacific.jpeg;;;;;;8SV5LaYvTOBHzKTmMx08;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
946401102311;;0133;;;"Apple iPhone 12 Pro, 128 ГБ, Тихоокеанский синий, Ростест- Тихоокеанский синий- 128- Ростест";;;;;10;;"Цвет:Тихоокеанский синий;Объем памяти:128;Регион поставки:Ростест";;VkEtyjpMk9YG6piuBIbH;323878753031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
455676430711;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 256 ГБ, Тихоокеанский синий, Ростест";;;https://static.tildacdn.com/tild3639-3761-4665-b937-623237396162/iphone_12pro_pacific.jpeg;;;;;;J0vImZZsY99vIKtrN3jA;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
246390713041;;0137;;;"Apple iPhone 12 Pro, 256 ГБ, Тихоокеанский синий, Ростест- Тихоокеанский синий- 256- Ростест";;;;101990.00;123;;"Цвет:Тихоокеанский синий;Объем памяти:256;Регион поставки:Ростест";;Ub6U8Iu10kc6ZNDxiLF1;455676430711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
160743025681;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 512 ГБ, Тихоокеанский синий, Ростест";;;https://static.tildacdn.com/tild3639-3761-4665-b937-623237396162/iphone_12pro_pacific.jpeg;;;;;;5mftirD0setjGDri4Zoh;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
246320369401;;0141;;;"Apple iPhone 12 Pro, 512 ГБ, Тихоокеанский синий, Ростест- Тихоокеанский синий- 512- Ростест";;;;;10;;"Цвет:Тихоокеанский синий;Объем памяти:512;Регион поставки:Ростест";;7hlnBPYr8Ig0nrySDUbg;160743025681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
763588370761;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 128 ГБ, Тихоокеанский синий, Америка";;;https://static.tildacdn.com/tild3639-3761-4665-b937-623237396162/iphone_12pro_pacific.jpeg;;;;;;FzANDzLnedCHIxaMLvo9;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
598132303601;;0145;;;"Apple iPhone 12 Pro, 128 ГБ, Тихоокеанский синий, Америка- Тихоокеанский синий- 128- Америка";;;;;10;;"Цвет:Тихоокеанский синий;Объем памяти:128;Регион поставки:Америка";;it4DSStdb57eODU4fpxh;763588370761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
931818074401;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 256 ГБ, Тихоокеанский синий, Америка";;;https://static.tildacdn.com/tild3639-3761-4665-b937-623237396162/iphone_12pro_pacific.jpeg;;;;;;41o8Hf8BUvtjTRyaJgMO;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
667964686571;;0149;;;"Apple iPhone 12 Pro, 256 ГБ, Тихоокеанский синий, Америка- Тихоокеанский синий- 256- Америка";;;;95990.00;123;;"Цвет:Тихоокеанский синий;Объем памяти:256;Регион поставки:Америка";;ezegjSkLKiLbsomH1ujf;931818074401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
801011996321;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 512 ГБ, Тихоокеанский синий, Америка";;;https://static.tildacdn.com/tild3639-3761-4665-b937-623237396162/iphone_12pro_pacific.jpeg;;;;;;RCOzvMdjoN7gPvL7PKsx;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
736121336431;;0153;;;"Apple iPhone 12 Pro, 512 ГБ, Тихоокеанский синий, Америка- Тихоокеанский синий- 512- Америка";;;;102990.00;123;;"Цвет:Тихоокеанский синий;Объем памяти:512;Регион поставки:Америка";;xTuoN3KCP7uRBRcFvA87;801011996321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
356236624541;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 128 ГБ, Белый, Ростест";;;https://static.tildacdn.com/tild6239-6134-4338-b162-393034343339/iphone_12pro_silver_.jpeg;;;;;;RdLT6YFrE4mKt97knper;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
132975020691;;0134;;;"Apple iPhone 12 Pro, 128 ГБ, Белый, Ростест- Белый- 128- Ростест";;;;;10;;"Цвет:Белый;Объем памяти:128;Регион поставки:Ростест";;caeZEj48oIk0iGA0oKPg;356236624541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
420289539321;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 256 ГБ, Белый, Ростест";;;https://static.tildacdn.com/tild6239-6134-4338-b162-393034343339/iphone_12pro_silver_.jpeg;;;;;;AR6RIdOFc9tUU6BeXuef;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
283867460861;;0140;;;"Apple iPhone 12 Pro, 256 ГБ, Белый, Ростест- Белый- 256- Ростест";;;;101990.00;123;;"Цвет:Белый;Объем памяти:256;Регион поставки:Ростест";;BMUfe95d4mhp2FY93znI;420289539321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
104232926471;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 512 ГБ, Белый, Ростест";;;https://static.tildacdn.com/tild6239-6134-4338-b162-393034343339/iphone_12pro_silver_.jpeg;;;;;;THaLu4niLcxfsyoxkbc4;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
835774695681;;0144;;;"Apple iPhone 12 Pro, 512 ГБ, Белый, Ростест- Белый- 512- Ростест";;;;;10;;"Цвет:Белый;Объем памяти:512;Регион поставки:Ростест";;I2fzyPoVGIbFINaeoYJI;104232926471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
798769478231;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 128 ГБ, Белый, Америка";;;https://static.tildacdn.com/tild6239-6134-4338-b162-393034343339/iphone_12pro_silver_.jpeg;;;;;;NgMe6cEDgz4JlmYKnjf2;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
118687881761;;0148;;;"Apple iPhone 12 Pro, 128 ГБ, Белый, Америка- Белый- 128- Америка";;;;;10;;"Цвет:Белый;Объем памяти:128;Регион поставки:Америка";;aPPmdxIn1cYJD5aXl6B8;798769478231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
741083379931;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 256 ГБ, Белый, Америка";;;https://static.tildacdn.com/tild6239-6134-4338-b162-393034343339/iphone_12pro_silver_.jpeg;;;;;;9CzI9kJZH5dLH27ty13z;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
911298624811;;0152;;;"Apple iPhone 12 Pro, 256 ГБ, Белый, Америка- Белый- 256- Америка";;;;95990.00;123;;"Цвет:Белый;Объем памяти:256;Регион поставки:Америка";;14VM2x8XKtKXGD9FcXAj;741083379931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
961557524921;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 512 ГБ, Белый, Америка";;;https://static.tildacdn.com/tild6239-6134-4338-b162-393034343339/iphone_12pro_silver_.jpeg;;;;;;GNZJ3gYf5izRbk7Vl2kf;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
688355920681;;0156;;;"Apple iPhone 12 Pro, 512 ГБ, Белый, Америка- Белый- 512- Америка";;;;102990.00;123;;"Цвет:Белый;Объем памяти:512;Регион поставки:Америка";;Ght9a6lHJX6J5R0uGh9f;961557524921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
636452800391;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 128 ГБ, Золотой, Ростест";;;https://static.tildacdn.com/tild6165-6235-4638-a134-343733343039/iphone_12pro_gold_0-.jpeg;;;;;;9hUis0UFuDaUxBlPru4M;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
246828876531;;0135;;;"Apple iPhone 12 Pro, 128 ГБ, Золотой, Ростест- Золотой- 128- Ростест";;;;;10;;"Цвет:Золотой;Объем памяти:128;Регион поставки:Ростест";;YhjjiJTjtLRdLy1jiyDA;636452800391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
228731227021;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 256 ГБ, Золотой, Ростест";;;https://static.tildacdn.com/tild6165-6235-4638-a134-343733343039/iphone_12pro_gold_0-.jpeg;;;;;;r34uDKlU7XiybL0TYjMg;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
561179688811;;0139;;;"Apple iPhone 12 Pro, 256 ГБ, Золотой, Ростест- Золотой- 256- Ростест";;;;101990.00;123;;"Цвет:Золотой;Объем памяти:256;Регион поставки:Ростест";;DoyaCMsyX0r9oa6stfJ2;228731227021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
367196142431;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 512 ГБ, Золотой, Ростест";;;https://static.tildacdn.com/tild6165-6235-4638-a134-343733343039/iphone_12pro_gold_0-.jpeg;;;;;;AiRCUNLHj8uUUmdrSGsS;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
505219156641;;0143;;;"Apple iPhone 12 Pro, 512 ГБ, Золотой, Ростест- Золотой- 512- Ростест";;;;;10;;"Цвет:Золотой;Объем памяти:512;Регион поставки:Ростест";;FgjBHG7LcABTUxTn2px1;367196142431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
562231590021;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 128 ГБ, Золотой, Америка";;;https://static.tildacdn.com/tild6165-6235-4638-a134-343733343039/iphone_12pro_gold_0-.jpeg;;;;;;CZOLYpIdSzDE7er5b1HT;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
575691744671;;0147;;;"Apple iPhone 12 Pro, 128 ГБ, Золотой, Америка- Золотой- 128- Америка";;;;;10;;"Цвет:Золотой;Объем памяти:128;Регион поставки:Америка";;kCRn7mkRChpTyEy4ReMA;562231590021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
586969289361;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 256 ГБ, Золотой, Америка";;;https://static.tildacdn.com/tild6165-6235-4638-a134-343733343039/iphone_12pro_gold_0-.jpeg;;;;;;T8xLH6dAMgcnsJJ2ejyt;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
303753793511;;0151;;;"Apple iPhone 12 Pro, 256 ГБ, Золотой, Америка- Золотой- 256- Америка";;;;95990.00;123;;"Цвет:Золотой;Объем памяти:256;Регион поставки:Америка";;s7NI7uPodgzLuk1Fp9fv;586969289361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
766588410781;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 512 ГБ, Золотой, Америка";;;https://static.tildacdn.com/tild6165-6235-4638-a134-343733343039/iphone_12pro_gold_0-.jpeg;;;;;;nUiN4eOSBgEahroA3cfr;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
337057149191;;0155;;;"Apple iPhone 12 Pro, 512 ГБ, Золотой, Америка- Золотой- 512- Америка";;;;102990.00;123;;"Цвет:Золотой;Объем памяти:512;Регион поставки:Америка";;ttf18u58mUEnsSMvJPEJ;766588410781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
299103328591;;;;"iPhone 12 Pro";"Apple iPhone 12 Pro, 128 ГБ, Графитовый, Ростест";;;https://static.tildacdn.com/tild6161-3633-4238-a361-373064386139/iphone_12pro_graphit.jpeg;;;;;;mZ5ODrbSYLjyP7j2ia19;;"iPhone 12 Pro";"IOS 14";"Нержавеющая сталь";1;"OLED, Super Retina XDR";"6.1 дюйм";2532x1170;460;;"Тройная 12МП + 12МП + 12МП";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7
474602417621;;0136;;;"Apple iPhone 12 Pro, 128 ГБ, Графитовый, Ростест- Графитовый- 128- Ростест";;;;;10;;"Цвет:Графитовый;Объем памяти:128;Регион поставки:Ростест";;KX8vcY3iLgOOVXokB1sJ;299103328591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
